Date,Channel,MKTer,Chiến dịch,Chi phí Marketing,Impression,Reach,Click,Share,Cmt,Inbox,Lead MKT,Đơn hàng,Doanh thu,Paid Revenue 1,Giá Lead,Đơn/Lead,CPM,CPC,"Giá Mess
(Cmt + Inbox)",ME1 (ME đã bao gồm thuế + phí)
01/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,1,1,"499,000","499,000",0,1,0,0,0,0
01/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,3,1,"499,000","499,000",0,0.33,0,0,0,0
01/07/2020,FB,DucVu,Brand,"259,352","61,673","59,968",271,0,0,0,0,0,0,0,0,0,"4,205",957,0,"280,100"
01/07/2020,FB,NgocNgo,CVS,"4,541,746","95,958","76,992",386,4,26,0,40,32,"15,837,826","12,974,000","113,544",0.8,"47,331","11,766","174,683","4,905,086"
01/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2020,FB,GiangPhan,CVS,"488,991","4,596","4,389",19,1,3,0,1,1,"499,000","499,000","488,991",1,"106,395","25,736","162,997","528,110"
01/07/2020,FB,AnhNguyen08,CVS,"3,705,833","65,241","59,328",808,11,33,0,21,13,"6,421,913","4,990,000","176,468",0.62,"56,802","4,586","112,298","4,002,300"
01/07/2020,FB,TungTran,CVS,"698,471","9,308","8,212",32,3,2,0,2,2,"1,497,000","1,497,000","349,236",1,"75,040","21,827","349,236","754,349"
01/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2020,FB,AnhNgo01,CVS,"349,951","3,068","2,606",39,0,1,0,1,1,"499,000","499,000","349,951",1,"114,065","8,973","349,951","377,947"
01/07/2020,FB,YenNguyen02,CVS,0,"28,157","21,552",155,4,12,0,0,0,0,0,0,0,0,0,0,0
01/07/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2020,FB,HuyDo,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2020,Google,TienTran,Search,"203,946","4,658",0,136,0,0,0,0,0,0,0,0,0,"43,784","1,500",0,"203,946"
01/07/2020,Google,TienTran,Discovery,"214,203","11,806",0,475,0,0,0,2,1,"477,304",0,"107,102",0.5,"18,144",451,0,"214,203"
01/07/2020,Google,TienTran,PerMax,"68,236","4,094",0,43,0,0,0,3,3,"1,497,000","1,497,000","22,745",1,"16,667","1,587",0,"68,236"
01/07/2020,Google,TienTran,Guu-Search,"22,323",343,0,9,0,0,0,0,0,0,0,0,0,"65,082","2,480",0,"22,323"
01/07/2020,Google,TienTran,Guu-Discovery,"45,845","3,518",0,148,0,0,0,0,0,0,0,0,0,"13,032",310,0,"45,845"
01/07/2020,Google,TienTran,Guu-PerMax,"149,172","3,437",0,31,0,0,0,1,1,"499,000","499,000","149,172",1,"43,402","4,812",0,"149,172"
02/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
02/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,3,1,"499,000","499,000",0,0.33,0,0,0,0
02/07/2020,FB,DucVu,Brand,"306,167","73,969","73,074",385,0,2,1,0,0,0,0,0,0,"4,139",795,"102,056","330,660"
02/07/2020,FB,NgocNgo,CVS,"956,342","18,266","17,378",84,0,0,0,6,3,"1,497,000","1,497,000","159,390",0.5,"52,356","11,385",0,"1,032,849"
02/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2020,FB,GiangPhan,CVS,"970,644","23,416","22,285",46,0,4,0,7,7,"3,493,000","3,493,000","138,663",1,"41,452","21,101","242,661","1,048,296"
02/07/2020,FB,AnhNguyen08,CVS,"4,087,718","72,059","64,948",955,13,59,0,21,10,"4,990,000","4,990,000","194,653",0.48,"56,727","4,280","69,283","4,414,735"
02/07/2020,FB,TungTran,CVS,"850,900","14,588","13,056",40,2,7,0,8,5,"2,753,304","2,276,000","106,363",0.63,"58,329","21,273","121,557","918,972"
02/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2020,FB,AnhNgo01,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2020,FB,YenNguyen02,CVS,0,"12,436","10,924",66,1,3,0,0,0,0,0,0,0,0,0,0,0
02/07/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2020,FB,HuyDo,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2020,Google,TienTran,Search,"240,057","4,491",0,146,0,0,0,4,1,"499,000","499,000","60,014",0.25,"53,453","1,644",0,"240,057"
02/07/2020,Google,TienTran,Discovery,"351,819","15,866",0,581,0,0,0,3,2,"998,000","998,000","117,273",0.67,"22,174",606,0,"351,819"
02/07/2020,Google,TienTran,PerMax,"132,394","5,641",0,57,0,0,0,1,1,"499,000","499,000","132,394",1,"23,470","2,323",0,"132,394"
02/07/2020,Google,TienTran,Guu-Search,"30,580",359,0,19,0,0,0,1,1,"499,000","499,000","30,580",1,"85,181","1,609",0,"30,580"
02/07/2020,Google,TienTran,Guu-Discovery,"96,612","4,814",0,177,0,0,0,0,0,0,0,0,0,"20,069",546,0,"96,612"
02/07/2020,Google,TienTran,Guu-PerMax,"157,725","5,054",0,53,0,0,0,0,0,0,0,0,0,"31,208","2,976",0,"157,725"
03/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,2,1,"779,000","779,000",0,0.5,0,0,0,0
03/07/2020,FB,DucVu,Brand,"304,009","71,703","70,224",305,0,0,0,0,0,0,0,0,0,"4,240",997,0,"328,330"
03/07/2020,FB,NgocNgo,CVS,"3,252,597",0,0,0,0,0,0,44,35,"18,332,826","14,970,000","73,923",0.8,0,0,0,"3,512,805"
03/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/07/2020,FB,GiangPhan,CVS,"1,742,740","36,682","33,827",93,8,2,0,17,17,"8,873,522","6,487,000","102,514",1,"47,509","18,739","871,370","1,882,159"
03/07/2020,FB,AnhNguyen08,CVS,"3,212,148","55,649","49,745",851,11,26,0,12,7,"3,493,000","3,493,000","267,679",0.58,"57,722","3,775","123,544","3,469,120"
03/07/2020,FB,TungTran,CVS,"596,704","8,400","7,839",28,1,1,0,2,0,0,0,"298,352",0,"71,036","21,311","596,704","644,440"
03/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/07/2020,FB,AnhNgo01,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/07/2020,FB,YenNguyen02,CVS,0,"22,509","20,272",124,3,8,0,0,0,0,0,0,0,0,0,0,0
03/07/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,1,1,"499,000","499,000",0,1,0,0,0,0
03/07/2020,FB,HuyDo,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/07/2020,Google,TienTran,Search,"216,959","3,210",0,122,0,0,0,3,3,"1,475,304","998,000","72,320",1,"67,588","1,778",0,"216,959"
03/07/2020,Google,TienTran,Discovery,"347,914","21,540",0,706,0,0,0,2,1,"499,000","499,000","173,957",0.5,"16,152",493,0,"347,914"
03/07/2020,Google,TienTran,PerMax,"123,354","2,307",0,23,0,0,0,0,0,0,0,0,0,"53,469","5,363",0,"123,354"
03/07/2020,Google,TienTran,Guu-Search,"27,472",336,0,10,0,0,0,0,0,0,0,0,0,"81,762","2,747",0,"27,472"
03/07/2020,Google,TienTran,Guu-Discovery,"4,535","4,264",0,153,0,0,0,0,0,0,0,0,0,"1,064",30,0,"4,535"
03/07/2020,Google,TienTran,Guu-PerMax,"158,368","6,543",0,55,0,0,0,1,0,0,0,"158,368",0,"24,204","2,879",0,"158,368"
04/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,3,2,"1,278,000","1,278,000",0,0.67,0,0,0,0
04/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/2020,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/2020,FB,NgocNgo,CVS,"1,092,228","19,549","18,272",97,2,7,0,57,47,"23,322,826","20,459,000","19,162",0.82,"55,871","11,260","156,033","1,179,606"
04/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/2020,FB,GiangPhan,CVS,"1,750,193","26,342","23,888",93,4,5,0,4,2,"998,000","998,000","437,548",0.5,"66,441","18,819","350,039","1,890,208"
04/07/2020,FB,AnhNguyen08,CVS,"718,312","9,049","8,640",145,2,5,0,7,5,"2,495,000","2,495,000","102,616",0.71,"79,380","4,954","143,662","775,777"
04/07/2020,FB,TungTran,CVS,"494,957","5,868","5,078",16,0,1,0,1,1,"499,000","499,000","494,957",1,"84,349","30,935","494,957","534,554"
04/07/2020,FB,AnhTrinh,CVS,"334,476","4,834","4,452",13,0,2,0,0,0,0,0,0,0,0,0,0,"361,234"
04/07/2020,FB,AnhNgo01,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/2020,FB,YenNguyen02,CVS,0,"53,352","44,514",418,11,16,0,0,0,0,0,0,0,0,0,0,0
04/07/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/2020,FB,HuyDo,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/2020,Google,TienTran,Search,"216,959","3,210",0,122,0,0,0,1,0,0,0,"216,959",0,"67,588","1,778",0,"216,959"
04/07/2020,Google,TienTran,Discovery,"276,845","15,201",0,572,0,0,0,3,3,"1,453,609","499,000","92,282",1,"18,212",484,0,"276,845"
04/07/2020,Google,TienTran,PerMax,"106,252","7,634",0,88,0,0,0,2,2,"998,000","998,000","53,126",1,"13,918","1,207",0,"106,252"
04/07/2020,Google,TienTran,Guu-Search,"27,242",358,0,8,0,0,0,0,0,0,0,0,0,"76,095","3,405",0,"27,242"
04/07/2020,Google,TienTran,Guu-Discovery,"107,430","6,515",0,249,0,0,0,1,1,"499,000","499,000","107,430",1,"16,490",431,0,"107,430"
04/07/2020,Google,TienTran,Guu-PerMax,"143,148","4,086",0,35,0,0,0,0,0,0,0,0,0,"35,034","4,090",0,"143,148"
05/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/07/2020,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/07/2020,FB,NgocNgo,CVS,"1,159,284","16,971","15,816",85,3,9,0,40,30,"14,904,913","13,473,000","28,982",0.75,"68,310","13,639","128,809","1,252,027"
05/07/2020,FB,NgocNgo,Brand,"189,143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"204,274"
05/07/2020,FB,GiangPhan,CVS,"3,879,086","44,832","39,997",246,9,11,0,34,31,"16,204,609","15,250,000","114,091",0.91,"86,525","15,769","352,644","4,189,413"
05/07/2020,FB,AnhNguyen08,CVS,"230,608","2,220","2,018",31,0,3,0,1,1,"499,000","499,000","230,608",1,"103,877","7,439","76,869","249,057"
05/07/2020,FB,TungTran,CVS,"205,085","1,848","1,720",6,0,0,0,0,0,0,0,0,0,"110,977","34,181",0,"221,492"
05/07/2020,FB,AnhTrinh,CVS,"152,889","1,299","1,224",6,0,0,0,0,0,0,0,0,0,"117,697","25,482",0,"165,120"
05/07/2020,FB,AnhNgo01,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/07/2020,FB,YenNguyen02,CVS,0,"31,687","27,177",302,5,19,0,0,0,0,0,0,0,0,0,0,0
05/07/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/07/2020,FB,HuyDo,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/07/2020,Google,TienTran,Search,"221,450","3,470",0,123,0,0,0,4,4,"1,996,000","1,996,000","55,363",1,"63,818","1,800",0,"221,450"
05/07/2020,Google,TienTran,Discovery,"377,540","17,634",0,644,0,0,0,2,2,"954,609",0,"188,770",1,"21,410",586,0,"377,540"
05/07/2020,Google,TienTran,PerMax,"128,377","17,687",0,221,0,0,0,0,0,0,0,0,0,"7,258",581,0,"128,377"
05/07/2020,Google,TienTran,Guu-Search,"42,776",366,0,15,0,0,0,1,1,"499,000","499,000","42,776",1,"116,874","2,852",0,"42,776"
05/07/2020,Google,TienTran,Guu-Discovery,"60,626","5,737",0,212,0,0,0,0,0,0,0,0,0,"10,568",286,0,"60,626"
05/07/2020,Google,TienTran,Guu-PerMax,"110,719","5,414",0,28,0,0,0,0,0,0,0,0,0,"20,450","3,954",0,"110,719"
06/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2020,FB,DucVu,Brand,"74,059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"79,984"
06/07/2020,FB,NgocNgo,CVS,"2,118,685","19,143","18,308",77,9,3,0,29,24,"12,388,217","9,980,000","73,058",0.83,"110,677","27,515","706,228","2,288,180"
06/07/2020,Google,DucVu,Brand,"41,788","1,277",0,5,0,0,0,0,0,0,0,0,0,"32,724","8,358",0,"41,788"
06/07/2020,FB,GiangPhan,CVS,"4,275,846","47,025","42,100",214,2,13,0,23,20,"10,327,130","6,986,000","185,906",0.87,"90,927","19,981","328,911","4,617,914"
06/07/2020,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06/07/2020,FB,TungTran,CVS,"371,806","3,796","3,172",16,1,0,0,1,1,"499,000","499,000","371,806",1,"97,947","23,238",0,"401,550"
06/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2020,FB,AnhNgo01,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2020,FB,YenNguyen02,CVS,0,"18,259","17,161",109,0,6,0,0,0,0,0,0,0,0,0,0,0
06/07/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2020,FB,NhiLanh,Brand,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
06/07/2020,Google,TienTran,Search,"306,451","5,277",0,160,0,0,0,6,3,"1,475,304","998,000","51,075",0.5,"58,073","1,915",0,"306,451"
06/07/2020,Google,TienTran,Discovery,"272,366","12,856",0,498,0,0,0,3,3,"1,497,000","1,497,000","90,789",1,"21,186",547,0,"272,366"
06/07/2020,Google,TienTran,PerMax,"120,205","3,392",0,39,0,0,0,2,2,"998,000","998,000","60,103",1,"35,438","3,082",0,"120,205"
06/07/2020,Google,TienTran,Guu-Search,"40,554",444,0,17,0,0,0,0,0,0,0,0,0,"91,338","2,386",0,"40,554"
06/07/2020,Google,TienTran,Guu-Discovery,"75,636","4,914",0,163,0,0,0,0,0,0,0,0,0,"15,392",464,0,"75,636"
06/07/2020,Google,TienTran,Guu-PerMax,"174,051","5,785",0,56,0,0,0,2,2,"998,000","998,000","87,026",1,"30,087","3,108",0,"174,051"
07/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,1,1,"499,000","499,000",0,1,0,0,0,0
07/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/07/2020,FB,DucVu,Brand,"746,130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"805,820"
07/07/2020,FB,NgocNgo,CVS,"3,610,409","9,011","8,409",40,0,5,0,53,36,"18,788,435","14,970,000","68,121",0.68,"400,667","90,260","722,082","3,899,242"
07/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/07/2020,FB,GiangPhan,CVS,"4,650,902","48,133","41,933",356,12,29,0,40,33,"17,137,522","14,751,000","116,273",0.83,"96,626","13,064","160,376","5,022,974"
07/07/2020,Google,DucVu,Brand,"259,764","14,505",0,117,0,0,0,0,0,0,0,0,0,"17,909","2,220",0,"259,764"
07/07/2020,FB,TungTran,CVS,"373,166","4,601","4,291",7,0,1,0,0,0,0,0,0,0,"81,105","53,309","373,166","403,019"
07/07/2020,FB,AnhTrinh,CVS,"190,101","1,466","1,379",2,0,0,0,1,1,"499,000","499,000","190,101",1,"129,673","95,051",0,"205,309"
07/07/2020,FB,YenNguyen02,CVS,0,"33,900","30,201",188,3,25,0,0,0,0,0,0,0,0,0,0,0
07/07/2020,FB,ThuHoang,CVS,"174,919","2,797","2,155",15,0,0,0,2,2,"998,000","998,000","87,460",1,"62,538","11,661",0,"188,913"
07/07/2020,Google,TienTran,Search,"173,077","4,630",0,121,0,0,0,0,0,0,0,0,0,"37,382","1,430",0,"173,077"
07/07/2020,Google,TienTran,Discovery,"297,963","13,663",0,511,0,0,0,1,1,"477,304",0,"297,963",1,"21,808",583,0,"297,963"
07/07/2020,Google,TienTran,PerMax,"138,999","7,545",0,152,0,0,0,1,1,"499,000","499,000","138,999",1,"18,423",914,0,"138,999"
07/07/2020,Google,TienTran,Guu-Search,"20,382",78,0,5,0,0,0,0,0,0,0,0,0,"261,308","4,076",0,"20,382"
07/07/2020,Google,TienTran,Guu-Discovery,"60,216","3,088",0,120,0,0,0,0,0,0,0,0,0,"19,500",502,0,"60,216"
07/07/2020,Google,TienTran,Guu-PerMax,"38,340",741,0,8,0,0,0,0,0,0,0,0,0,"51,741","4,793",0,"38,340"
08/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,3,2,"880,652","499,000",0,0.67,0,0,0,0
08/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2020,FB,DucVu,Brand,"895,323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"966,949"
08/07/2020,FB,NgocNgo,CVS,"1,827,395","29,979","27,550",183,3,1,0,70,59,"29,744,739","25,449,000","26,106",0.84,"60,956","9,986","1,827,395","1,973,587"
08/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2020,FB,GiangPhan,CVS,"5,206,381","69,630","60,170",423,19,32,0,44,31,"15,338,826","12,475,000","118,327",0.7,"74,772","12,308","162,699","5,622,891"
08/07/2020,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2020,FB,TungTran,CVS,"310,202","3,513","3,352",8,3,2,0,0,0,0,0,0,0,"88,301","38,775","155,101","335,018"
08/07/2020,FB,AnhTrinh,CVS,"296,700","4,181","3,914",23,0,0,0,1,1,"499,000","499,000","296,700",1,"70,964","12,900",0,"320,436"
08/07/2020,FB,YenNguyen02,CVS,0,"85,431","72,494",571,10,39,0,0,0,0,0,0,0,0,0,0,0
08/07/2020,FB,ThuHoang,CVS,"352,052","7,354","6,792",36,0,0,0,1,1,"499,000","499,000","352,052",1,"47,872","9,779",0,"380,216"
08/07/2020,Google,TienTran,Search,"223,997","3,743",0,122,0,0,0,4,3,"1,497,000","1,497,000","55,999",0.75,"59,844","1,836",0,"223,997"
08/07/2020,Google,TienTran,Discovery,"416,077","12,644",0,505,0,0,0,0,0,0,0,0,0,"32,907",824,0,"416,077"
08/07/2020,Google,TienTran,PerMax,"122,822","13,425",0,317,0,0,0,1,1,"499,000","499,000","122,822",1,"9,149",387,0,"122,822"
08/07/2020,Google,TienTran,Guu-Search,"68,715",347,0,21,0,0,0,0,0,0,0,0,0,"198,026","3,272",0,"68,715"
08/07/2020,Google,TienTran,Guu-Discovery,"100,231","4,872",0,186,0,0,0,0,0,0,0,0,0,"20,573",539,0,"100,231"
08/07/2020,Google,TienTran,Guu-PerMax,"158,013","5,417",0,93,0,0,0,1,1,"499,000","499,000","158,013",1,"29,170","1,699",0,"158,013"
08/07/2020,Google,DucVu,Brand,"3,651",172,0,1,0,0,0,0,0,0,0,0,0,"21,227","3,651",0,"3,651"
09/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,1,1,"499,000","499,000",0,1,0,0,0,0
09/07/2020,FB,DucVu,Brand,"932,206","136,052","86,305",130,0,0,0,0,0,0,0,0,0,"6,852","7,171",0,"1,006,782"
09/07/2020,FB,NgocNgo,CVS,"450,929","7,058","6,616",58,0,2,0,94,84,"43,325,174","34,712,000","4,797",0.89,"63,889","7,775","225,465","487,003"
09/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2020,FB,GiangPhan,CVS,"5,794,316","73,915","66,758",483,17,38,0,37,33,"17,421,609","16,467,000","156,603",0.89,"78,392","11,997","152,482","6,257,861"
09/07/2020,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2020,FB,TungTran,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2020,FB,YenNguyen02,CVS,0,"127,786","112,924",913,20,44,0,0,0,0,0,0,0,0,0,0,0
09/07/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2020,Google,TienTran,Search,"173,390","4,415",0,137,0,0,0,0,0,0,0,0,0,"39,273","1,266",0,"173,390"
09/07/2020,Google,TienTran,Discovery,"300,458","13,253",0,523,0,0,0,1,1,"477,304",0,"300,458",1,"22,671",574,0,"300,458"
09/07/2020,Google,TienTran,PerMax,"106,159","4,469",0,37,0,0,0,1,1,"499,000","499,000","106,159",1,"23,755","2,869",0,"106,159"
09/07/2020,Google,TienTran,Guu-Search,"26,724",350,0,11,0,0,0,1,1,"499,000","499,000","26,724",1,"76,354","2,429",0,"26,724"
09/07/2020,Google,TienTran,Guu-Discovery,"86,847","5,382",0,211,0,0,0,0,0,0,0,0,0,"16,137",412,0,"86,847"
09/07/2020,Google,TienTran,Guu-PerMax,"163,967","5,649",0,62,0,0,0,1,1,"499,000","499,000","163,967",1,"29,026","2,645",0,"163,967"
09/07/2020,Google,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,5,4,"2,255,304","1,778,000",0,0.8,0,0,0,0
10/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/07/2020,FB,DucVu,Brand,"452,675","105,524","70,433",146,0,0,0,0,0,0,0,0,0,"4,290","3,101",0,"488,889"
10/07/2020,FB,NgocNgo,CVS,"239,317","3,511","3,354",26,1,0,0,53,37,"18,376,217","15,968,000","4,515",0.7,"68,162","9,205",0,"258,462"
10/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/07/2020,FB,GiangPhan,CVS,"5,540,466","75,568","66,488",493,25,40,0,47,40,"20,153,217","18,244,000","117,882",0.85,"73,318","11,238","138,512","5,983,703"
10/07/2020,FB,AnhNguyen08,CVS,"534,781","8,299","7,313",93,0,0,0,0,0,0,0,0,0,"64,439","5,750",0,"577,563"
10/07/2020,FB,TungTran,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/07/2020,FB,YenNguyen02,CVS,0,"116,930","103,594",595,17,59,0,0,0,0,0,0,0,0,0,0,0
10/07/2020,FB,ThuHoang,CVS,"490,951","9,634","9,010",66,2,1,0,5,5,"2,495,000","2,495,000","98,190",1,"50,960","7,439","490,951","530,227"
10/07/2020,Google,TienTran,Search,"244,349","4,454",0,152,0,0,0,3,2,"976,304","499,000","81,450",0.67,"54,861","1,608",0,"244,349"
10/07/2020,Google,TienTran,Discovery,"343,916","15,134",0,583,0,0,0,2,2,"998,000","998,000","171,958",1,"22,725",590,0,"343,916"
10/07/2020,Google,TienTran,PerMax,"127,728","3,814",0,67,0,0,0,1,1,"499,000","499,000","127,728",1,"33,489","1,906",0,"127,728"
10/07/2020,Google,TienTran,Guu-Search,"39,385",395,0,16,0,0,0,1,1,"499,000","499,000","39,385",1,"99,709","2,462",0,"39,385"
10/07/2020,Google,TienTran,Guu-Discovery,"79,875","5,880",0,238,0,0,0,2,2,"976,304","499,000","39,938",1,"13,584",336,0,"79,875"
10/07/2020,Google,TienTran,Guu-PerMax,"151,810","5,209",0,59,0,0,0,1,1,"499,000","499,000","151,810",1,"29,144","2,573",0,"151,810"
10/07/2020,Google,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,4,3,"1,497,000","1,497,000",0,0.75,0,0,0,0
11/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11/07/2020,FB,DucVu,Brand,"298,698","76,065","51,073",110,0,0,0,0,0,0,0,0,0,"3,927","2,715",0,"322,594"
11/07/2020,FB,NgocNgo,CVS,"574,481","12,119","11,168",59,3,8,0,48,38,"18,875,217","16,966,000","11,968",0.79,"47,403","9,737","71,810","620,439"
11/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/07/2020,FB,GiangPhan,CVS,"5,001,700",0,0,0,0,0,0,35,26,"12,887,217","10,978,000","142,906",0.74,0,0,0,"5,401,836"
11/07/2020,FB,AnhNguyen08,CVS,"844,716","15,082","13,120",61,0,2,0,2,2,"976,304","499,000","422,358",1,"56,008","13,848","422,358","912,293"
11/07/2020,FB,TungTran,CVS,"365,804","4,192","3,949",19,0,1,0,1,1,"477,304",0,"365,804",1,"87,262","19,253","365,804","395,068"
11/07/2020,FB,AnhTrinh,CVS,"267,345","3,855","3,674",6,2,0,0,1,1,"499,000","499,000","267,345",1,"69,350","44,558",0,"288,733"
11/07/2020,FB,YenNguyen02,CVS,0,"73,225","65,505",315,9,27,0,0,0,0,0,0,0,0,0,0,0
11/07/2020,FB,ThuHoang,CVS,"666,442","11,035","10,057",49,3,2,0,2,2,"998,000","998,000","333,221",1,"60,393","13,601","333,221","719,757"
11/07/2020,Google,TienTran,Search,"226,602","5,042",0,156,0,0,0,5,5,"2,473,304","1,996,000","45,320",1,"44,943","1,453",0,"226,602"
11/07/2020,Google,TienTran,Discovery,"395,173","20,663",0,803,0,0,0,1,1,"499,000","499,000","395,173",1,"19,125",492,0,"395,173"
11/07/2020,Google,TienTran,PerMax,"70,472","6,006",0,41,0,0,0,1,0,0,0,"70,472",0,"11,734","1,719",0,"70,472"
11/07/2020,Google,TienTran,Guu-Search,"32,894",343,0,9,0,0,0,0,0,0,0,0,0,"95,901","3,655",0,"32,894"
11/07/2020,Google,TienTran,Guu-Discovery,"74,395","5,893",0,199,0,0,0,0,0,0,0,0,0,"12,624",374,0,"74,395"
11/07/2020,Google,TienTran,Guu-PerMax,"144,776","3,632",0,33,0,0,0,1,1,"499,000","499,000","144,776",1,"39,861","4,387",0,"144,776"
